,fips,cases,deaths,employed-sugar-intake-daily,Democrats,Republicans
22310,50,144895,740,16.7,True,False
22311,54,606794,7502,46.1,False,True
22312,55,1893061,15417,29.7,False,True
22313,2,298479,1369,26.2,False,True
22314,4,2287886,31548,33.0,False,True
22315,6,11361181,96928,22.9,True,False
22316,9,910919,11462,18.9,True,False
22317,11,169436,1392,18.5,True,False
22318,18,1937565,24864,35.9,False,True
22319,19,862925,10177,34.2,False,True
22320,20,888315,9628,32.4,False,True
22321,21,1611523,17261,43.4,False,True
22322,24,1267155,15539,28.0,True,False
22323,27,1686048,13825,23.5,True,False
22324,28,933065,12968,49.7,False,True
22325,31,540345,4559,31.1,False,True
22326,34,2789256,34898,22.7,True,False
22327,36,6223314,72424,23.1,True,False
22328,37,3237440,26963,42.1,False,True
22329,39,3185038,40178,32.0,False,True
22330,40,1208316,14961,46.5,False,True
22331,45,1721693,18578,42.0,False,True
22332,49,1045758,5056,30.3,False,True
22333,50,144895,740,16.7,True,False
22334,54,607087,7513,46.1,False,True
22335,55,1894346,15434,29.7,False,True
22336,2,298479,1369,26.2,False,True
22337,4,2287886,31548,33.0,False,True
22338,6,11362397,96928,22.9,True,False
22339,9,912055,11463,18.9,True,False
22340,11,169709,1397,18.5,True,False
22341,18,1937565,24901,35.9,False,True
22342,19,862925,10177,34.2,False,True
22343,20,888322,9632,32.4,False,True
22344,21,1611523,17261,43.4,False,True
22345,24,1268014,15550,28.0,True,False
22346,27,1686048,13825,23.5,True,False
22347,28,933065,12968,49.7,False,True
22348,31,535012,4550,31.1,False,True
22349,34,2791469,34905,22.7,True,False
22350,36,6228543,72414,23.1,True,False
22351,37,3237440,26963,42.1,False,True
22352,39,3185038,40178,32.0,False,True
22353,40,1208316,14961,46.5,False,True
22354,45,1721693,18578,42.0,False,True
22355,49,1045758,5056,30.3,False,True
22356,50,144895,740,16.7,True,False
22357,54,607366,7514,46.1,False,True
22358,55,1895481,15460,29.7,False,True
22359,2,298479,1369,26.2,False,True
22360,4,2287886,31548,33.0,False,True
22361,6,11362397,96928,22.9,True,False
22362,9,912055,11463,18.9,True,False
22363,11,169709,1397,18.5,True,False
22364,18,1937565,24901,35.9,False,True
22365,19,862925,10177,34.2,False,True
22366,20,888322,9632,32.4,False,True
22367,21,1611523,17261,43.4,False,True
22368,24,1268014,15550,28.0,True,False
22369,27,1686048,13825,23.5,True,False
22370,28,933065,12968,49.7,False,True
22371,31,535012,4550,31.1,False,True
22372,34,2791469,34905,22.7,True,False
22373,36,6230820,72414,23.1,True,False
22374,37,3237440,26963,42.1,False,True
22375,39,3185038,40178,32.0,False,True
22376,40,1208316,14961,46.5,False,True
22377,45,1721693,18578,42.0,False,True
22378,49,1045758,5056,30.3,False,True
22379,50,144895,740,16.7,True,False
22380,54,607366,7514,46.1,False,True
22381,55,1895481,15460,29.7,False,True
22382,2,298479,1369,26.2,False,True
22383,4,2287886,31548,33.0,False,True
22384,6,11362397,96928,22.9,True,False
22385,9,912997,11463,18.9,True,False
22386,11,169709,1397,18.5,True,False
22387,18,1937565,24901,35.9,False,True
22388,19,862925,10177,34.2,False,True
22389,20,888322,9632,32.4,False,True
22390,21,1611523,17261,43.4,False,True
22391,24,1268014,15550,28.0,True,False
22392,27,1686048,13825,23.5,True,False
22393,28,933065,12968,49.7,False,True
22394,31,535012,4550,31.1,False,True
22395,34,2791469,34905,22.7,True,False
22396,36,6232565,72414,23.1,True,False
22397,37,3237440,26963,42.1,False,True
22398,39,3185038,40178,32.0,False,True
22399,40,1208316,14961,46.5,False,True
22400,45,1721693,18578,42.0,False,True
22401,49,1045758,5056,30.3,False,True
22402,50,144895,740,16.7,True,False
22403,54,607366,7514,46.1,False,True
22404,55,1895481,15460,29.7,False,True
22405,2,298479,1369,26.2,False,True
22406,4,2287886,31548,33.0,False,True
22407,6,11364908,96960,22.9,True,False
22408,9,913153,11463,18.9,True,False
22409,11,169709,1397,18.5,True,False
22410,18,1937565,24901,35.9,False,True
22411,19,862925,10177,34.2,False,True
22412,20,888322,9632,32.4,False,True
22413,21,1618948,17322,43.4,False,True
22414,24,1268833,15558,28.0,True,False
22415,27,1686048,13825,23.5,True,False
22416,28,933065,12968,49.7,False,True
22417,31,535139,4550,31.1,False,True
22418,34,2797842,34916,22.7,True,False
22419,36,6241217,72399,23.1,True,False
22420,37,3237440,26963,42.1,False,True
22421,39,3185038,40178,32.0,False,True
22422,40,1208316,14961,46.5,False,True
22423,45,1721693,18578,42.0,False,True
22424,49,1045758,5056,30.3,False,True
22425,50,144895,740,16.7,True,False
22426,54,608104,7522,46.1,False,True
22427,55,1895481,15460,29.7,False,True
22428,2,298479,1369,26.2,False,True
22429,4,2287886,31548,33.0,False,True
22430,6,11365734,96966,22.9,True,False
22431,9,913565,11478,18.9,True,False
22432,11,169709,1397,18.5,True,False
22433,18,1937565,24901,35.9,False,True
22434,19,862925,10177,34.2,False,True
22435,20,888322,9632,32.4,False,True
22436,21,1618948,17322,43.4,False,True
22437,24,1270417,15567,28.0,True,False
22438,27,1686048,13825,23.5,True,False
22439,28,933065,12968,49.7,False,True
22440,31,535265,4550,31.1,False,True
22441,34,2799399,34925,22.7,True,False
22442,36,6244198,72437,23.1,True,False
22443,37,3237440,26963,42.1,False,True
22444,39,3185038,40178,32.0,False,True
22445,40,1208316,14961,46.5,False,True
22446,45,1725160,18633,42.0,False,True
22447,49,1045758,5056,30.3,False,True
22448,50,144895,740,16.7,True,False
22449,54,608341,7530,46.1,False,True
22450,55,1898878,15478,29.7,False,True
22451,2,298845,1369,26.2,False,True
22452,4,2293015,31573,33.0,False,True
22453,6,11367123,96976,22.9,True,False
22454,9,913979,11478,18.9,True,False
22455,11,169709,1397,18.5,True,False
22456,18,1942708,24901,35.9,False,True
22457,19,864752,10207,34.2,False,True
22458,20,890680,9632,32.4,False,True
22459,21,1618948,17322,43.4,False,True
22460,24,1271118,15578,28.0,True,False
22461,27,1686048,13825,23.5,True,False
22462,28,934401,12992,49.7,False,True
22463,31,535305,4550,31.1,False,True
22464,34,2801506,34925,22.7,True,False
22465,36,6248012,72468,23.1,True,False
22466,37,3246175,27244,42.1,False,True
22467,39,3185038,40178,32.0,False,True
22468,40,1208316,14961,46.5,False,True
22469,45,1725160,18633,42.0,False,True
22470,49,1045758,5056,30.3,False,True
22471,50,145409,754,16.7,True,False
22472,54,608652,7534,46.1,False,True
22473,55,1900042,15481,29.7,False,True
22474,2,298845,1369,26.2,False,True
22475,4,2293015,31573,33.0,False,True
22476,6,11383971,97064,22.9,True,False
22477,9,914441,11478,18.9,True,False
22478,11,170041,1397,18.5,True,False
22479,18,1942708,24950,35.9,False,True
22480,19,864752,10207,34.2,False,True
22481,20,890680,9632,32.4,False,True
22482,21,1618948,17322,43.4,False,True
22483,24,1272014,15585,28.0,True,False
22484,27,1691086,13873,23.5,True,False
22485,28,934401,12992,49.7,False,True
22486,31,535394,4562,31.1,False,True
22487,34,2803898,34935,22.7,True,False
22488,36,6253375,72505,23.1,True,False
22489,37,3246175,27244,42.1,False,True
22490,39,3197300,40249,32.0,False,True
22491,40,1211210,14992,46.5,False,True
22492,45,1725160,18633,42.0,False,True
22493,49,1048168,5065,30.3,False,True
22494,50,145409,754,16.7,True,False
22495,54,608965,7534,46.1,False,True
22496,55,1901398,15482,29.7,False,True
22497,2,298845,1369,26.2,False,True
22498,4,2293015,31573,33.0,False,True
22499,6,11385477,97025,22.9,True,False
22500,9,914850,11478,18.9,True,False
22501,11,170041,1397,18.5,True,False
22502,18,1942708,24950,35.9,False,True
22503,19,864752,10207,34.2,False,True
22504,20,890703,9645,32.4,False,True
22505,21,1618948,17322,43.4,False,True
22506,24,1272849,15592,28.0,True,False
22507,27,1691086,13873,23.5,True,False
22508,28,934401,12992,49.7,False,True
22509,31,536296,4562,31.1,False,True
22510,34,2805871,34942,22.7,True,False
22511,36,6258681,72537,23.1,True,False
22512,37,3246175,27244,42.1,False,True
22513,39,3197300,40249,32.0,False,True
22514,40,1211210,14992,46.5,False,True
22515,45,1725160,18633,42.0,False,True
22516,49,1048168,5065,30.3,False,True
22517,50,145409,754,16.7,True,False
22518,54,609356,7534,46.1,False,True
22519,55,1902612,15492,29.7,False,True
22520,2,298845,1369,26.2,False,True
22521,4,2293015,31573,33.0,False,True
22522,6,11385477,97025,22.9,True,False
22523,9,914850,11478,18.9,True,False
22524,11,170041,1397,18.5,True,False
22525,18,1942708,24950,35.9,False,True
22526,19,864752,10207,34.2,False,True
22527,20,890703,9645,32.4,False,True
22528,21,1618948,17322,43.4,False,True
22529,24,1272849,15592,28.0,True,False
22530,27,1691086,13873,23.5,True,False
22531,28,934401,12992,49.7,False,True
22532,31,536296,4562,31.1,False,True
22533,34,2805871,34942,22.7,True,False
22534,36,6260856,72537,23.1,True,False
22535,37,3246175,27244,42.1,False,True
22536,39,3197300,40249,32.0,False,True
22537,40,1211210,14992,46.5,False,True
22538,45,1725160,18633,42.0,False,True
22539,49,1048168,5065,30.3,False,True
22540,50,145409,754,16.7,True,False
22541,54,609356,7534,46.1,False,True
22542,55,1902612,15492,29.7,False,True
22543,2,298845,1369,26.2,False,True
22544,4,2293015,31573,33.0,False,True
22545,6,11385477,97025,22.9,True,False
22546,9,915594,11478,18.9,True,False
22547,11,170041,1397,18.5,True,False
22548,18,1942708,24950,35.9,False,True
22549,19,864752,10207,34.2,False,True
22550,20,890703,9645,32.4,False,True
22551,21,1618948,17322,43.4,False,True
22552,24,1272849,15592,28.0,True,False
22553,27,1691086,13873,23.5,True,False
22554,28,934401,12992,49.7,False,True
22555,31,536296,4562,31.1,False,True
22556,34,2808399,34942,22.7,True,False
22557,36,6262784,72537,23.1,True,False
22558,37,3246175,27244,42.1,False,True
22559,39,3197300,40249,32.0,False,True
22560,40,1211210,14992,46.5,False,True
22561,45,1725160,18633,42.0,False,True
22562,49,1048168,5065,30.3,False,True
22563,50,145409,754,16.7,True,False
22564,54,609356,7534,46.1,False,True
22565,55,1902612,15492,29.7,False,True
22566,2,298845,1369,26.2,False,True
22567,4,2293015,31573,33.0,False,True
22568,6,11388453,97042,22.9,True,False
22569,9,915785,11478,18.9,True,False
22570,11,170041,1397,18.5,True,False
22571,18,1942708,24950,35.9,False,True
22572,19,864752,10207,34.2,False,True
22573,20,890703,9645,32.4,False,True
22574,21,1624756,17363,43.4,False,True
22575,24,1273721,15593,28.0,True,False
22576,27,1691086,13873,23.5,True,False
22577,28,934401,12992,49.7,False,True
22578,31,536456,4562,31.1,False,True
22579,34,2810076,34949,22.7,True,False
22580,36,6272789,72572,23.1,True,False
22581,37,3246175,27244,42.1,False,True
22582,39,3197300,40249,32.0,False,True
22583,40,1211210,14992,46.5,False,True
22584,45,1725160,18633,42.0,False,True
22585,49,1048168,5065,30.3,False,True
22586,50,145409,754,16.7,True,False
22587,54,609944,7536,46.1,False,True
22588,55,1902612,15492,29.7,False,True
22589,2,298969,1369,26.2,False,True
22590,4,2293015,31573,33.0,False,True
22591,6,11389933,97050,22.9,True,False
22592,9,916172,11477,18.9,True,False
22593,11,170041,1397,18.5,True,False
22594,18,1942708,24950,35.9,False,True
22595,19,864752,10207,34.2,False,True
22596,20,890703,9645,32.4,False,True
22597,21,1624756,17363,43.4,False,True
22598,24,1273721,15593,28.0,True,False
22599,27,1691086,13873,23.5,True,False
22600,28,934401,12992,49.7,False,True
22601,31,536548,4562,31.1,False,True
22602,34,2810076,34949,22.7,True,False
22603,36,6274325,72619,23.1,True,False
22604,37,3246175,27244,42.1,False,True
22605,39,3197300,40249,32.0,False,True
22606,40,1211210,14992,46.5,False,True
22607,45,1729333,18660,42.0,False,True
22608,49,1048168,5065,30.3,False,True
22609,50,145409,754,16.7,True,False
22610,54,609944,7536,46.1,False,True
22611,55,1906153,15509,29.7,False,True
22612,2,298969,1369,26.2,False,True
22613,4,2300375,31613,33.0,False,True
22614,6,11392604,97077,22.9,True,False
22615,9,916657,11527,18.9,True,False
22616,11,170041,1397,18.5,True,False
22617,18,1948019,24950,35.9,False,True
22618,19,866615,10229,34.2,False,True
22619,20,893309,9645,32.4,False,True
22620,21,1624756,17363,43.4,False,True
22621,24,1275482,15603,28.0,True,False
22622,27,1691086,13873,23.5,True,False
22623,28,935770,13005,49.7,False,True
22624,31,536642,4563,31.1,False,True
22625,34,2813645,34967,22.7,True,False
22626,36,6280581,72667,23.1,True,False
22627,37,3255540,27274,42.1,False,True
22628,39,3197300,40249,32.0,False,True
22629,40,1211210,14992,46.5,False,True
22630,45,1729333,18660,42.0,False,True
22631,49,1048168,5065,30.3,False,True
22632,50,145838,763,16.7,True,False
22633,54,610432,7538,46.1,False,True
22634,55,1907238,15511,29.7,False,True
22635,2,298969,1369,26.2,False,True
22636,4,2300375,31613,33.0,False,True
22637,6,11411448,97142,22.9,True,False
22638,9,917119,11528,18.9,True,False
22639,11,170482,1402,18.5,True,False
22640,18,1948019,25013,35.9,False,True
22641,19,866615,10229,34.2,False,True
22642,20,893319,9645,32.4,False,True
22643,21,1624756,17363,43.4,False,True
22644,24,1276832,15613,28.0,True,False
22645,27,1696286,13931,23.5,True,False
22646,28,935770,13005,49.7,False,True
22647,31,537129,4606,31.1,False,True
22648,34,2815780,34981,22.7,True,False
22649,36,6286317,72674,23.1,True,False
22650,37,3255540,27274,42.1,False,True
22651,39,3208165,40257,32.0,False,True
22652,40,1214559,15012,46.5,False,True
22653,45,1729333,18660,42.0,False,True
22654,49,1051549,5076,30.3,False,True
22655,50,145838,763,16.7,True,False
22656,54,610675,7538,46.1,False,True
22657,55,1908302,15517,29.7,False,True
22658,2,298969,1374,26.2,False,True
22659,4,2300375,31614,33.0,False,True
22660,6,11411450,99505,22.9,True,False
22661,9,918320,11537,18.9,True,False
22662,11,170482,1487,18.5,True,False
22663,18,1948019,25013,35.9,False,True
22664,19,866615,10231,34.2,False,True
22665,20,893319,9767,32.4,False,True
22666,21,1624756,17467,43.4,False,True
22667,24,1276832,15731,28.0,True,False
22668,27,1696286,13931,23.5,True,False
22669,28,935770,13036,49.7,False,True
22670,31,538374,4759,31.1,False,True
22671,34,2815780,34981,22.7,True,False
22672,36,6288122,76406,23.1,True,False
22673,37,3255540,28488,42.1,False,True
22674,39,3208165,40470,32.0,False,True
22675,40,1214559,15775,46.5,False,True
22676,45,1729333,19235,42.0,False,True
22677,49,1051549,5076,30.3,False,True
22678,50,145838,763,16.7,True,False
22679,54,610675,7671,46.1,False,True
22680,55,1909301,15583,29.7,False,True
22681,2,298969,1374,26.2,False,True
22682,4,2300375,31614,33.0,False,True
22683,6,11411450,99505,22.9,True,False
22684,9,918320,11537,18.9,True,False
22685,11,170482,1487,18.5,True,False
22686,18,1948019,25013,35.9,False,True
22687,19,866615,10231,34.2,False,True
22688,20,893319,9767,32.4,False,True
22689,21,1624756,17467,43.4,False,True
22690,24,1276832,15731,28.0,True,False
22691,27,1696286,13931,23.5,True,False
22692,28,935770,13036,49.7,False,True
22693,31,538374,4759,31.1,False,True
22694,34,2815780,34981,22.7,True,False
22695,36,6289735,76406,23.1,True,False
22696,37,3255540,28488,42.1,False,True
22697,39,3208165,40470,32.0,False,True
22698,40,1214559,15775,46.5,False,True
22699,45,1729333,19235,42.0,False,True
22700,49,1051549,5076,30.3,False,True
22701,50,145838,763,16.7,True,False
22702,54,610675,7671,46.1,False,True
22703,55,1909301,15583,29.7,False,True
22704,2,298969,1374,26.2,False,True
22705,4,2300375,31614,33.0,False,True
22706,6,11411450,99505,22.9,True,False
22707,9,918761,11537,18.9,True,False
22708,11,170482,1487,18.5,True,False
22709,18,1948019,25013,35.9,False,True
22710,19,866615,10231,34.2,False,True
22711,20,893319,9767,32.4,False,True
22712,21,1624756,17467,43.4,False,True
22713,24,1276832,15731,28.0,True,False
22714,27,1696286,13931,23.5,True,False
22715,28,935770,13036,49.7,False,True
22716,31,538374,4759,31.1,False,True
22717,34,2815780,34981,22.7,True,False
22718,36,6291147,76406,23.1,True,False
22719,37,3255540,28488,42.1,False,True
22720,39,3208165,40470,32.0,False,True
22721,40,1214559,15775,46.5,False,True
22722,45,1729333,19235,42.0,False,True
22723,49,1051549,5076,30.3,False,True
22724,50,145838,763,16.7,True,False
22725,54,610675,7671,46.1,False,True
22726,55,1909301,15583,29.7,False,True
22727,2,298969,1374,26.2,False,True
22728,4,2300375,31614,33.0,False,True
22729,6,11416039,99532,22.9,True,False
22730,9,918876,11537,18.9,True,False
22731,11,170482,1487,18.5,True,False
22732,18,1948019,25013,35.9,False,True
22733,19,866615,10231,34.2,False,True
22734,20,893319,9767,32.4,False,True
22735,21,1628396,17507,43.4,False,True
22736,24,1277576,15736,28.0,True,False
22737,27,1696286,13931,23.5,True,False
22738,28,935770,13036,49.7,False,True
22739,31,538589,4759,31.1,False,True
22740,34,2820621,34988,22.7,True,False
22741,36,6302495,76407,23.1,True,False
22742,37,3255540,28488,42.1,False,True
22743,39,3208165,40470,32.0,False,True
22744,40,1214559,15775,46.5,False,True
22745,45,1729333,19235,42.0,False,True
22746,49,1051549,5076,30.3,False,True
22747,50,145838,763,16.7,True,False
22748,54,611358,7686,46.1,False,True
22749,55,1909301,15583,29.7,False,True
22750,2,299411,1390,26.2,False,True
22751,4,2300375,31614,33.0,False,True
22752,6,11417621,99539,22.9,True,False
22753,9,919722,11549,18.9,True,False
22754,11,170482,1487,18.5,True,False
22755,18,1948019,25013,35.9,False,True
22756,19,866615,10231,34.2,False,True
22757,20,893319,9767,32.4,False,True
22758,21,1628396,17507,43.4,False,True
22759,24,1279483,15751,28.0,True,False
22760,27,1696286,13931,23.5,True,False
22761,28,936814,13047,49.7,False,True
22762,31,538690,4761,31.1,False,True
22763,34,2822424,35015,22.7,True,False
22764,36,6305957,76445,23.1,True,False
22765,37,3255540,28488,42.1,False,True
22766,39,3208165,40470,32.0,False,True
22767,40,1214559,15775,46.5,False,True
22768,45,1732287,19250,42.0,False,True
22769,49,1051549,5076,30.3,False,True
22770,50,145838,763,16.7,True,False
22771,54,611586,7686,46.1,False,True
22772,55,1912209,15598,29.7,False,True
22773,2,299411,1390,26.2,False,True
22774,4,2311150,31648,33.0,False,True
22775,6,11420767,99555,22.9,True,False
22776,9,920112,11559,18.9,True,False
22777,11,170482,1487,18.5,True,False
22778,18,1953497,25013,35.9,False,True
22779,19,868595,10255,34.2,False,True
22780,20,895738,9767,32.4,False,True
22781,21,1628396,17507,43.4,False,True
22782,24,1280157,15757,28.0,True,False
22783,27,1696286,13931,23.5,True,False
22784,28,936814,13047,49.7,False,True
22785,31,538690,4763,31.1,False,True
22786,34,2824396,35029,22.7,True,False
22787,36,6309897,76488,23.1,True,False
22788,37,3262335,28519,42.1,False,True
22789,39,3208165,40470,32.0,False,True
22790,40,1214559,15775,46.5,False,True
22791,45,1732287,19250,42.0,False,True
22792,49,1051549,5076,30.3,False,True
22793,50,146143,763,16.7,True,False
22794,54,611813,7686,46.1,False,True
22795,55,1913316,15620,29.7,False,True
22796,2,299411,1390,26.2,False,True
22797,4,2311150,31648,33.0,False,True
22798,6,11446381,99630,22.9,True,False
22799,9,920500,11559,18.9,True,False
22800,11,170750,1487,18.5,True,False
22801,18,1953497,25013,35.9,False,True
22802,19,868595,10255,34.2,False,True
22803,20,895738,9767,32.4,False,True
22804,21,1628396,17507,43.4,False,True
22805,24,1280904,15760,28.0,True,False
22806,27,1701401,13982,23.5,True,False
22807,28,936814,13047,49.7,False,True
22808,31,539125,4775,31.1,False,True
22809,34,2826653,35042,22.7,True,False
22810,36,6315469,76506,23.1,True,False
22811,37,3262335,28519,42.1,False,True
22812,39,3218335,40533,32.0,False,True
22813,40,1217825,15778,46.5,False,True
22814,45,1732287,19250,42.0,False,True
22815,49,1054340,5089,30.3,False,True
22816,50,146143,763,16.7,True,False
22817,54,612047,7694,46.1,False,True
22818,55,1914266,15625,29.7,False,True
22819,2,299411,1390,26.2,False,True
22820,4,2311150,31648,33.0,False,True
22821,6,11448703,99637,22.9,True,False
22822,9,921038,11559,18.9,True,False
22823,11,170750,1403,18.5,True,False
22824,18,1953497,25079,35.9,False,True
22825,19,868595,10255,34.2,False,True
22826,20,895788,9793,32.4,False,True
22827,21,1628396,17507,43.4,False,True
22828,24,1281632,15765,28.0,True,False
22829,27,1701401,13982,23.5,True,False
22830,28,936814,13047,49.7,False,True
22831,31,540443,4774,31.1,False,True
22832,34,2828391,35056,22.7,True,False
22833,36,6320328,76525,23.1,True,False
22834,37,3262335,28519,42.1,False,True
22835,39,3218335,40533,32.0,False,True
22836,40,1217825,15778,46.5,False,True
22837,45,1732287,19250,42.0,False,True
22838,49,1054340,5089,30.3,False,True
22839,50,146143,763,16.7,True,False
22840,54,612262,7703,46.1,False,True
22841,55,1915298,15627,29.7,False,True
22842,2,299411,1390,26.2,False,True
22843,4,2311150,31648,33.0,False,True
22844,6,11448703,99637,22.9,True,False
22845,9,921038,11559,18.9,True,False
22846,11,170750,1403,18.5,True,False
22847,18,1953497,25079,35.9,False,True
22848,19,868595,10255,34.2,False,True
22849,20,895788,9793,32.4,False,True
22850,21,1628396,17507,43.4,False,True
22851,24,1281632,15765,28.0,True,False
22852,27,1701401,13982,23.5,True,False
22853,28,936814,13047,49.7,False,True
22854,31,540443,4774,31.1,False,True
22855,34,2828391,35056,22.7,True,False
22856,36,6322200,76525,23.1,True,False
22857,37,3262335,28519,42.1,False,True
22858,39,3218335,40533,32.0,False,True
22859,40,1217825,15778,46.5,False,True
22860,45,1732287,19250,42.0,False,True
22861,49,1054340,5089,30.3,False,True
22862,50,146143,763,16.7,True,False
22863,54,612262,7703,46.1,False,True
22864,55,1915298,15627,29.7,False,True
22865,2,299411,1390,26.2,False,True
22866,4,2311150,31648,33.0,False,True
22867,6,11448727,99637,22.9,True,False
22868,9,921588,11559,18.9,True,False
22869,11,170750,1403,18.5,True,False
22870,18,1953497,25079,35.9,False,True
22871,19,868595,10255,34.2,False,True
22872,20,895788,9793,32.4,False,True
22873,21,1628396,17507,43.4,False,True
22874,24,1281632,15765,28.0,True,False
22875,27,1701401,13982,23.5,True,False
22876,28,936814,13047,49.7,False,True
22877,31,540443,4774,31.1,False,True
22878,34,2828391,35056,22.7,True,False
22879,36,6323637,76525,23.1,True,False
22880,37,3262335,28519,42.1,False,True
22881,39,3218335,40533,32.0,False,True
22882,40,1217825,15778,46.5,False,True
22883,45,1732287,19250,42.0,False,True
22884,49,1054340,5089,30.3,False,True
22885,50,146143,763,16.7,True,False
22886,54,612262,7703,46.1,False,True
22887,55,1915298,15627,29.7,False,True
22888,2,299411,1390,26.2,False,True
22889,4,2311150,31648,33.0,False,True
22890,6,11453640,99657,22.9,True,False
22891,9,921739,11559,18.9,True,False
22892,11,170750,1403,18.5,True,False
22893,18,1953497,25079,35.9,False,True
22894,19,868595,10255,34.2,False,True
22895,20,896095,9793,32.4,False,True
22896,21,1635213,17555,43.4,False,True
22897,24,1282382,15771,28.0,True,False
22898,27,1701401,13982,23.5,True,False
22899,28,936814,13047,49.7,False,True
22900,31,540639,4774,31.1,False,True
22901,34,2832407,35064,22.7,True,False
22902,36,6331740,76539,23.1,True,False
22903,37,3262335,28519,42.1,False,True
22904,39,3218335,40533,32.0,False,True
22905,40,1217825,15778,46.5,False,True
22906,45,1732287,19250,42.0,False,True
22907,49,1054340,5089,30.3,False,True
22908,50,146143,763,16.7,True,False
22909,54,612710,7708,46.1,False,True
22910,55,1915298,15627,29.7,False,True
22911,2,299841,1390,26.2,False,True
22912,4,2311150,31648,33.0,False,True
22913,6,11455445,99664,22.9,True,False
22914,9,922159,11572,18.9,True,False
22915,11,170750,1403,18.5,True,False
22916,18,1953497,25079,35.9,False,True
22917,19,868595,10255,34.2,False,True
22918,20,896095,9793,32.4,False,True
22919,21,1635213,17555,43.4,False,True
22920,24,1283809,15781,28.0,True,False
22921,27,1701401,13982,23.5,True,False
22922,28,936814,13047,49.7,False,True
22923,31,540744,4774,31.1,False,True
22924,34,2834045,35079,22.7,True,False
22925,36,6334600,76564,23.1,True,False
22926,37,3262335,28519,42.1,False,True
22927,39,3218335,40533,32.0,False,True
22928,40,1217825,15778,46.5,False,True
22929,45,1735351,19271,42.0,False,True
22930,49,1054340,5089,30.3,False,True
22931,50,146143,763,16.7,True,False
22932,54,612916,7711,46.1,False,True
22933,55,1918415,15640,29.7,False,True
22934,2,299841,1390,26.2,False,True
22935,4,2324560,31710,33.0,False,True
22936,6,11458520,99684,22.9,True,False
22937,9,923276,11572,18.9,True,False
22938,11,170750,1403,18.5,True,False
22939,18,1959422,25079,35.9,False,True
22940,19,868595,10255,34.2,False,True
22941,20,898646,9794,32.4,False,True
22942,21,1635213,17555,43.4,False,True
22943,24,1284450,15786,28.0,True,False
22944,27,1707968,14039,23.5,True,False
22945,28,936814,13047,49.7,False,True
22946,31,540858,4774,31.1,False,True
22947,34,2835549,35093,22.7,True,False
22948,36,6338021,76618,23.1,True,False
22949,37,3268501,28546,42.1,False,True
22950,39,3227759,40588,32.0,False,True
22951,40,1217825,15778,46.5,False,True
22952,45,1735351,19271,42.0,False,True
22953,49,1054340,5089,30.3,False,True
22954,50,146442,770,16.7,True,False
22955,54,613165,7714,46.1,False,True
22956,55,1919240,15656,29.7,False,True
22957,2,299841,1390,26.2,False,True
22958,4,2324560,31710,33.0,False,True
22959,6,11484761,99800,22.9,True,False
22960,9,923912,11572,18.9,True,False
22961,11,170750,1403,18.5,True,False
22962,18,1959422,25079,35.9,False,True
22963,19,868595,10255,34.2,False,True
22964,20,898646,9794,32.4,False,True
22965,21,1635213,17555,43.4,False,True
22966,24,1284450,15786,28.0,True,False
22967,27,1707968,14039,23.5,True,False
22968,28,936814,13047,49.7,False,True
22969,31,540858,4774,31.1,False,True
22970,34,2835549,35093,22.7,True,False
22971,36,6340383,76618,23.1,True,False
22972,37,3268501,28546,42.1,False,True
22973,39,3227759,40588,32.0,False,True
22974,40,1219820,15798,46.5,False,True
22975,45,1735351,19271,42.0,False,True
22976,49,1054340,5089,30.3,False,True
22977,50,146442,770,16.7,True,False
22978,54,613165,7714,46.1,False,True
22979,55,1920764,15651,29.7,False,True
22980,2,299841,1390,26.2,False,True
22981,4,2324560,31710,33.0,False,True
22982,6,11489970,99821,22.9,True,False
22983,9,924141,11572,18.9,True,False
22984,11,171317,1403,18.5,True,False
22985,18,1959422,25138,35.9,False,True
22986,19,870897,10276,34.2,False,True
22987,20,898646,9794,32.4,False,True
22988,21,1635213,17555,43.4,False,True
22989,24,1284450,15786,28.0,True,False
22990,27,1707968,14039,23.5,True,False
22991,28,936814,13047,49.7,False,True
22992,31,541161,4774,31.1,False,True
22993,34,2839492,35097,22.7,True,False
22994,36,6342118,76618,23.1,True,False
22995,37,3268501,28546,42.1,False,True
22996,39,3227759,40588,32.0,False,True
22997,40,1219820,15798,46.5,False,True
22998,45,1735351,19271,42.0,False,True
22999,49,1059170,5110,30.3,False,True
23000,50,146442,770,16.7,True,False
23001,54,613165,7714,46.1,False,True
23002,55,1921427,15651,29.7,False,True
23003,2,299841,1390,26.2,False,True
23004,4,2324560,31710,33.0,False,True
23005,6,11489970,99821,22.9,True,False
23006,9,924141,11572,18.9,True,False
23007,11,171317,1403,18.5,True,False
23008,18,1959422,25138,35.9,False,True
23009,19,870897,10276,34.2,False,True
23010,20,898646,9794,32.4,False,True
23011,21,1635213,17555,43.4,False,True
23012,24,1284450,15786,28.0,True,False
23013,27,1707968,14039,23.5,True,False
23014,28,936814,13047,49.7,False,True
23015,31,541161,4774,31.1,False,True
23016,34,2839492,35097,22.7,True,False
23017,36,6343119,76618,23.1,True,False
23018,37,3268501,28546,42.1,False,True
23019,39,3227759,40588,32.0,False,True
23020,40,1219820,15798,46.5,False,True
23021,45,1735351,19271,42.0,False,True
23022,49,1059170,5110,30.3,False,True
